fc_oper;channel;amount;operations_number;category_name
200503;Offline;125611.39;5961;Tabaco, Alcohol y Otros
200503;Offline;95149.58;2825;Bricolaje y Jardinería
200503;Online;17154.40;266;Peluquería y Barbería
200503;Online;148453.11;1762;Bricolaje y Jardinería
200503;Offline;224039.01;11144;Farmacias, Ópticas y Ortopedias
200503;Online;254.82;22;Bar y Discotecas
200503;Offline;1883.03;45;Bar y Discotecas
200504;Offline;40230.24;3727;Contenidos digitales y media
200504;Online;125824.90;1064;Mantenimiento y Reparaciones Auto
200504;Offline;47786.14;344;Alojamiento
200504;Offline;4087.39;59;Bar y Discotecas
200504;Online;35420.56;3351;Contenidos digitales y media
200504;Offline;599351.67;4067;Mantenimiento y Reparaciones Auto
200504;Offline;74885.43;4511;Gaming
200504;Offline;1119988.91;20367;Bricolaje y Jardinería
200504;Online;31658.87;480;Combustible y Recarga
200504;Online;3601895.94;76879;Supermercados y Pequeño Comercio
200504;Online;109601.47;8317;Gaming
200504;Offline;1563469.81;70662;Farmacias, Ópticas y Ortopedias
200504;Offline;1437611.23;46236;Combustible y Recarga
200504;Online;368811.90;3024;Bricolaje y Jardinería
200504;Online;92896.53;243;Alojamiento
200504;Offline;14586404.83;431772;Supermercados y Pequeño Comercio
200504;Offline;549599.61;13499;Peluquería y Barbería
200504;Online;108.48;9;Bar y Discotecas
200504;Offline;1097497.16;43586;Tabaco, Alcohol y Otros
200504;Online;31663.55;446;Peluquería y Barbería
200504;Offline;280775.31;22110;Restaurantes y Cafeterías
200504;Online;136777.50;2285;Farmacias, Ópticas y Ortopedias
200504;Online;40046.60;1532;Restaurantes y Cafeterías
200504;Online;2582.28;33;Tabaco, Alcohol y Otros
200505;Offline;35283.92;3253;Contenidos digitales y media
200505;Online;128007.32;971;Mantenimiento y Reparaciones Auto
200505;Offline;64958.87;4087;Gaming
200505;Offline;327252.06;24713;Restaurantes y Cafeterías
200505;Online;30402.14;3100;Contenidos digitales y media
200505;Offline;637613.96;4339;Mantenimiento y Reparaciones Auto
200505;Offline;41078.20;400;Alojamiento
200505;Online;5999.31;46;Tabaco, Alcohol y Otros
200505;Offline;1353648.27;42573;Combustible y Recarga
200505;Online;3243653.10;69141;Supermercados y Pequeño Comercio
200505;Online;69904.76;234;Alojamiento
200505;Offline;1458882.62;64995;Farmacias, Ópticas y Ortopedias
200505;Online;32075.76;438;Combustible y Recarga
200505;Online;42911.90;1683;Restaurantes y Cafeterías
200505;Online;93025.34;6568;Gaming
200505;Offline;15574382.37;451281;Supermercados y Pequeño Comercio
200505;Online;122122.46;2067;Farmacias, Ópticas y Ortopedias
200505;Offline;869694.36;34187;Tabaco, Alcohol y Otros
200505;Online;530.82;10;Bar y Discotecas
200505;Offline;719167.13;17528;Peluquería y Barbería
200505;Offline;1104433.55;20824;Bricolaje y Jardinería
200505;Online;26248.05;391;Peluquería y Barbería
200505;Offline;1810.14;63;Bar y Discotecas
200505;Online;325403.87;2580;Bricolaje y Jardinería
200506;Offline;31705.24;2808;Contenidos digitales y media
200506;Online;109435.22;925;Mantenimiento y Reparaciones Auto
200506;Online;80905.00;232;Alojamiento
200506;Offline;1108856.72;21103;Bricolaje y Jardinería
200506;Online;31601.37;3101;Contenidos digitales y media
200506;Offline;734287.92;4644;Mantenimiento y Reparaciones Auto
200506;Offline;44735.48;394;Alojamiento
200506;Online;316654.55;2578;Bricolaje y Jardinería
200506;Offline;1352044.51;42616;Combustible y Recarga
200506;Online;3341560.97;69267;Supermercados y Pequeño Comercio
200506;Offline;66149.77;3958;Gaming
200506;Offline;781031.66;18475;Peluquería y Barbería
200506;Online;23525.38;455;Combustible y Recarga
200506;Offline;1564.19;56;Bar y Discotecas
200506;Online;88318.40;5740;Gaming
200506;Offline;14739105.02;433867;Supermercados y Pequeño Comercio
200506;Online;21637.00;301;Peluquería y Barbería
200506;Online;4516.59;8;Bar y Discotecas
200506;Offline;331117.59;25437;Restaurantes y Cafeterías
200506;Online;117046.91;1944;Farmacias, Ópticas y Ortopedias
200506;Offline;812318.03;32972;Tabaco, Alcohol y Otros
200506;Offline;1364083.42;61043;Farmacias, Ópticas y Ortopedias
200506;Online;2178.18;34;Tabaco, Alcohol y Otros
200506;Online;40211.71;1605;Restaurantes y Cafeterías
200507;Offline;29872.17;2623;Contenidos digitales y media
200507;Online;116482.58;890;Mantenimiento y Reparaciones Auto
200507;Offline;41669.13;410;Alojamiento
200507;Offline;815826.71;32987;Tabaco, Alcohol y Otros
200507;Online;30630.29;2939;Contenidos digitales y media
200507;Offline;759998.86;4635;Mantenimiento y Reparaciones Auto
200507;Online;73856.35;290;Alojamiento
200507;Offline;380345.83;27673;Restaurantes y Cafeterías
200507;Offline;1275119.50;41738;Combustible y Recarga
200507;Offline;15738435.41;449838;Supermercados y Pequeño Comercio
200507;Offline;62966.29;4060;Gaming
200507;Online;98910.04;1671;Farmacias, Ópticas y Ortopedias
200507;Online;20615.55;386;Combustible y Recarga
200507;Online;5106.91;43;Tabaco, Alcohol y Otros
200507;Online;83389.70;5852;Gaming
200507;Online;2932274.06;61950;Supermercados y Pequeño Comercio
200507;Offline;1312753.07;58932;Farmacias, Ópticas y Ortopedias
200507;Online;47975.50;1868;Restaurantes y Cafeterías
200507;Online;970.67;25;Bar y Discotecas
200507;Online;23899.71;328;Peluquería y Barbería
200507;Online;296724.39;2488;Bricolaje y Jardinería
200507;Offline;831782.49;18883;Peluquería y Barbería
200507;Offline;1139879.75;21671;Bricolaje y Jardinería
200507;Offline;2575.78;89;Bar y Discotecas
200508;Online;32459.60;3331;Contenidos digitales y media
200508;Online;85407.25;678;Mantenimiento y Reparaciones Auto
200508;Offline;72558.20;4419;Gaming
200508;Online;295.25;12;Bar y Discotecas
200508;Offline;32288.14;2708;Contenidos digitales y media
200508;Offline;907876.90;5277;Mantenimiento y Reparaciones Auto
200508;Online;93221.14;273;Alojamiento
200508;Online;285844.47;2246;Bricolaje y Jardinería
200508;Offline;1342812.98;44332;Combustible y Recarga
200508;Online;2936337.98;61134;Supermercados y Pequeño Comercio
200508;Online;105452.08;7034;Gaming
200508;Online;20484.17;295;Peluquería y Barbería
200508;Online;21639.56;425;Combustible y Recarga
200508;Offline;1207490.10;23399;Bricolaje y Jardinería
200508;Offline;43921.65;411;Alojamiento
200508;Offline;19134609.75;528827;Supermercados y Pequeño Comercio
200508;Online;93545.95;1494;Farmacias, Ópticas y Ortopedias
200508;Offline;2079.03;101;Bar y Discotecas
200508;Offline;615534.98;37098;Restaurantes y Cafeterías
200508;Offline;889226.84;20145;Peluquería y Barbería
200508;Online;3699.95;33;Tabaco, Alcohol y Otros
200508;Offline;1326075.93;59803;Farmacias, Ópticas y Ortopedias
200508;Offline;977271.06;38609;Tabaco, Alcohol y Otros
200508;Online;77366.09;2967;Restaurantes y Cafeterías
200509;Offline;31614.94;2811;Contenidos digitales y media
200509;Offline;116173.74;974;Mantenimiento y Reparaciones Auto
200509;Online;39723.73;142;Alojamiento
200509;Online;81555.78;3197;Restaurantes y Cafeterías
200509;Online;31480.11;3536;Contenidos digitales y media
200509;Online;54108.48;490;Mantenimiento y Reparaciones Auto
200509;Online;83188.11;6045;Gaming
200509;Online;1314.58;19;Tabaco, Alcohol y Otros
200509;Offline;793386.32;30408;Combustible y Recarga
200509;Online;2040951.84;45712;Supermercados y Pequeño Comercio
200509;Offline;72099.89;4492;Gaming
200509;Offline;931195.09;44929;Farmacias, Ópticas y Ortopedias
200509;Online;13634.51;285;Combustible y Recarga
200509;Offline;870641.01;34397;Tabaco, Alcohol y Otros
200509;Offline;26862.71;359;Alojamiento
200509;Offline;20061260.08;578436;Supermercados y Pequeño Comercio
200509;Offline;570295.53;12974;Peluquería y Barbería
200509;Offline;713934.24;39769;Restaurantes y Cafeterías
200509;Offline;571841.59;15712;Bricolaje y Jardinería
200509;Online;15540.62;210;Peluquería y Barbería
200509;Online;290.61;14;Bar y Discotecas
200509;Online;66460.84;1235;Farmacias, Ópticas y Ortopedias
200509;Offline;3474.19;109;Bar y Discotecas
200509;Online;191800.66;1749;Bricolaje y Jardinería
200510;Online;29166.37;3421;Contenidos digitales y media
200510;Online;64868.72;622;Mantenimiento y Reparaciones Auto
200510;Online;64210.82;199;Alojamiento
200510;Online;138927.59;1393;Bricolaje y Jardinería
200510;Offline;35413.25;3374;Contenidos digitales y media
200510;Offline;3331.12;67;Mantenimiento y Reparaciones Auto
200510;Online;72445.54;5642;Gaming
200510;Offline;1552.32;70;Bar y Discotecas
200510;Online;8040.64;152;Combustible y Recarga
200510;Online;1805550.74;43864;Supermercados y Pequeño Comercio
200510;Offline;16693.72;254;Alojamiento
200510;Offline;166563.02;9146;Farmacias, Ópticas y Ortopedias
200510;Offline;457142.62;19960;Combustible y Recarga
200510;Offline;39785.58;1176;Bricolaje y Jardinería
200510;Offline;66928.70;4364;Gaming
200510;Offline;1657531.97;97934;Supermercados y Pequeño Comercio
200510;Offline;10375.32;257;Peluquería y Barbería
200510;Online;368.38;15;Bar y Discotecas
200510;Online;1078.99;14;Tabaco, Alcohol y Otros
200510;Online;16921.75;245;Peluquería y Barbería
200510;Online;63388.69;2621;Restaurantes y Cafeterías
200510;Online;79227.11;1354;Farmacias, Ópticas y Ortopedias
200510;Offline;111292.51;5747;Tabaco, Alcohol y Otros
200510;Offline;515105.68;28490;Restaurantes y Cafeterías
200511;Offline;25335.97;2362;Contenidos digitales y media
200511;Online;128520.80;1031;Mantenimiento y Reparaciones Auto
200511;Online;107086.79;316;Alojamiento
200511;Online;39217.29;1603;Restaurantes y Cafeterías
200511;Online;31954.75;2714;Contenidos digitales y media
200511;Offline;877290.78;6140;Mantenimiento y Reparaciones Auto
200511;Online;74774.96;4815;Gaming
200511;Online;5589.89;38;Tabaco, Alcohol y Otros
200511;Offline;1513089.36;49225;Combustible y Recarga
200511;Online;3443168.35;75490;Supermercados y Pequeño Comercio
200511;Offline;56213.04;3580;Gaming
200511;Online;20915.16;299;Peluquería y Barbería
200511;Online;28828.07;506;Combustible y Recarga
200511;Offline;466425.59;33778;Restaurantes y Cafeterías
200511;Offline;59899.92;603;Alojamiento
200511;Offline;12725323.90;405183;Supermercados y Pequeño Comercio
200511;Online;101557.69;1677;Farmacias, Ópticas y Ortopedias
200511;Offline;870011.40;37706;Tabaco, Alcohol y Otros
200511;Online;275915.05;2303;Bricolaje y Jardinería
200511;Offline;1252292.89;59288;Farmacias, Ópticas y Ortopedias
200511;Offline;1422943.72;26011;Bricolaje y Jardinería
200511;Offline;798757.73;17742;Peluquería y Barbería
200511;Online;726.64;9;Bar y Discotecas
200511;Offline;3936.96;259;Bar y Discotecas
200512;Offline;24168.51;2194;Contenidos digitales y media
200512;Online;119976.67;954;Mantenimiento y Reparaciones Auto
200512;Offline;43315.47;576;Alojamiento
200512;Online;457.21;15;Bar y Discotecas
200512;Online;33183.86;2820;Contenidos digitales y media
200512;Offline;1065981.58;6503;Mantenimiento y Reparaciones Auto
200512;Online;72792.93;273;Alojamiento
200512;Offline;1244285.46;24597;Bricolaje y Jardinería
200512;Offline;1398550.84;44908;Combustible y Recarga
200512;Offline;13944304.27;430447;Supermercados y Pequeño Comercio
200512;Offline;56432.69;3624;Gaming
200512;Online;24013.71;321;Peluquería y Barbería
200512;Online;22038.49;456;Combustible y Recarga
200512;Offline;5701.09;227;Bar y Discotecas
200512;Online;72294.89;4845;Gaming
200512;Online;3179630.16;69927;Supermercados y Pequeño Comercio
200512;Offline;1230499.94;57569;Farmacias, Ópticas y Ortopedias
200512;Online;231822.26;2032;Bricolaje y Jardinería
200512;Offline;475475.59;35241;Restaurantes y Cafeterías
200512;Offline;1019553.28;22571;Peluquería y Barbería
200512;Online;44173.43;1853;Restaurantes y Cafeterías
200512;Online;103298.52;1685;Farmacias, Ópticas y Ortopedias
200512;Offline;800211.55;33237;Tabaco, Alcohol y Otros
200512;Online;2914.16;29;Tabaco, Alcohol y Otros
200513;Offline;23013.50;1951;Contenidos digitales y media
200513;Online;99633.91;923;Mantenimiento y Reparaciones Auto
200513;Offline;71095.15;5599;Gaming
200513;Online;5140.99;40;Tabaco, Alcohol y Otros
200513;Online;30907.69;2910;Contenidos digitales y media
200513;Offline;1152016.40;6896;Mantenimiento y Reparaciones Auto
200513;Offline;41506.91;684;Alojamiento
200513;Online;47670.01;1914;Restaurantes y Cafeterías
200513;Offline;1403337.16;45596;Combustible y Recarga
200513;Offline;13624849.23;426222;Supermercados y Pequeño Comercio
200513;Online;70009.38;5314;Gaming
200513;Offline;1220026.25;56591;Farmacias, Ópticas y Ortopedias
200513;Online;24457.30;456;Combustible y Recarga
200513;Offline;529983.19;37844;Restaurantes y Cafeterías
200513;Online;87023.75;287;Alojamiento
200513;Online;3053077.99;66606;Supermercados y Pequeño Comercio
200513;Offline;1020583.92;22200;Peluquería y Barbería
200513;Offline;774978.69;32685;Tabaco, Alcohol y Otros
200513;Offline;4548.44;251;Bar y Discotecas
200513;Online;20339.93;261;Peluquería y Barbería
200513;Online;250104.86;1957;Bricolaje y Jardinería
200513;Online;97690.94;1596;Farmacias, Ópticas y Ortopedias
200513;Offline;1304506.35;24773;Bricolaje y Jardinería
200513;Online;505.13;11;Bar y Discotecas
200514;Offline;28341.67;2343;Contenidos digitales y media
200514;Online;123178.64;951;Mantenimiento y Reparaciones Auto
200514;Offline;69978.25;5245;Gaming
200514;Offline;1174084.12;21370;Bricolaje y Jardinería
200514;Online;30151.60;2836;Contenidos digitales y media
200514;Offline;1084659.33;6473;Mantenimiento y Reparaciones Auto
200514;Offline;56084.93;673;Alojamiento
200514;Online;210431.12;1845;Bricolaje y Jardinería
200514;Online;25121.48;457;Combustible y Recarga
200514;Online;2991683.58;62617;Supermercados y Pequeño Comercio
200514;Online;90726.72;328;Alojamiento
200514;Offline;1038014.29;47651;Farmacias, Ópticas y Ortopedias
200514;Offline;1330819.37;42724;Combustible y Recarga
200514;Offline;3575.55;207;Bar y Discotecas
200514;Online;66321.87;4490;Gaming
200514;Offline;14470298.63;419436;Supermercados y Pequeño Comercio
200514;Offline;998127.28;21244;Peluquería y Barbería
200514;Online;417.38;21;Bar y Discotecas
200514;Online;4281.33;33;Tabaco, Alcohol y Otros
200514;Online;20916.99;248;Peluquería y Barbería
200514;Offline;541225.00;36993;Restaurantes y Cafeterías
200514;Online;91532.67;1518;Farmacias, Ópticas y Ortopedias
200514;Offline;737081.42;31094;Tabaco, Alcohol y Otros
200514;Online;54846.37;2317;Restaurantes y Cafeterías
200515;Offline;27768.18;2110;Contenidos digitales y media
200515;Online;99264.68;841;Mantenimiento y Reparaciones Auto
200515;Online;108143.91;351;Alojamiento
200515;Online;90821.19;3557;Restaurantes y Cafeterías
200515;Online;29381.98;3027;Contenidos digitales y media
200515;Offline;1420335.76;7709;Mantenimiento y Reparaciones Auto
200515;Offline;72442.16;4896;Gaming
200515;Offline;947395.93;53715;Restaurantes y Cafeterías
200515;Online;23936.47;479;Combustible y Recarga
200515;Online;2365182.45;49370;Supermercados y Pequeño Comercio
200515;Offline;66926.69;757;Alojamiento
200515;Offline;1004884.09;21693;Peluquería y Barbería
200515;Offline;1436621.61;47363;Combustible y Recarga
200515;Online;1982.43;20;Tabaco, Alcohol y Otros
200515;Online;73528.91;4997;Gaming
200515;Offline;18330807.73;525996;Supermercados y Pequeño Comercio
200515;Online;17786.15;235;Peluquería y Barbería
200515;Offline;909165.73;37156;Tabaco, Alcohol y Otros
200515;Online;224552.08;1620;Bricolaje y Jardinería
200515;Offline;1184806.45;54811;Farmacias, Ópticas y Ortopedias
200515;Offline;7045.06;353;Bar y Discotecas
200515;Online;74225.31;1195;Farmacias, Ópticas y Ortopedias
200515;Online;213.82;12;Bar y Discotecas
200515;Offline;1289342.94;25138;Bricolaje y Jardinería
200516;Offline;23971.58;2042;Contenidos digitales y media
200516;Offline;197163.71;1653;Mantenimiento y Reparaciones Auto
200516;Offline;71243.68;5204;Gaming
200516;Online;541.19;22;Bar y Discotecas
200516;Online;28878.96;3144;Contenidos digitales y media
200516;Online;43596.94;496;Mantenimiento y Reparaciones Auto
200516;Online;56800.08;248;Alojamiento
200516;Offline;890368.40;20844;Bricolaje y Jardinería
200516;Online;11393.16;359;Combustible y Recarga
200516;Online;1589448.54;36738;Supermercados y Pequeño Comercio
200516;Offline;36393.22;556;Alojamiento
200516;Offline;638312.03;13748;Peluquería y Barbería
200516;Offline;936299.32;35050;Combustible y Recarga
200516;Offline;8179.16;398;Bar y Discotecas
200516;Online;66552.24;4582;Gaming
200516;Offline;19405722.16;573507;Supermercados y Pequeño Comercio
200516;Online;13251.36;171;Peluquería y Barbería
200516;Online;141393.13;1299;Bricolaje y Jardinería
200516;Online;83931.09;3437;Restaurantes y Cafeterías
200516;Online;59182.15;1105;Farmacias, Ópticas y Ortopedias
200516;Offline;811438.29;32812;Tabaco, Alcohol y Otros
200516;Offline;864074.57;41744;Farmacias, Ópticas y Ortopedias
200516;Online;3520.42;21;Tabaco, Alcohol y Otros
200516;Offline;1108260.62;55135;Restaurantes y Cafeterías
200517;Online;29592.35;3149;Contenidos digitales y media
200517;Offline;5703.97;74;Mantenimiento y Reparaciones Auto
200517;Offline;34100.94;534;Alojamiento
200517;Offline;885290.84;45034;Restaurantes y Cafeterías
200517;Offline;24233.84;1969;Contenidos digitales y media
200517;Online;59726.96;638;Mantenimiento y Reparaciones Auto
200517;Online;69456.90;247;Alojamiento
200517;Offline;123105.76;6427;Tabaco, Alcohol y Otros
200517;Offline;671119.71;28797;Combustible y Recarga
200517;Online;1634442.68;41308;Supermercados y Pequeño Comercio
200517;Offline;61859.68;4493;Gaming
200517;Offline;174622.46;9864;Farmacias, Ópticas y Ortopedias
200517;Online;10375.34;301;Combustible y Recarga
